Title,Category
아니다 내가 도영이 누나한테 직접   으로 보낼게,KIA
붕개 통산이닝 송진우 넘길 수 있을 것 같냐 ,KIA
양쪽다 가족건들고 별지랄 염병 좆지랄을 하고있네,KIA
    땄으면 꼭 도영이 누나한테 보내줘,KIA
근데 저거 짭맘임 ,KIA
조만간 김도영 가족들한테 부모님 모시고가서 도게자 박을새끼 하나보이네,KIA
짭한테 전타갤 고소 당하는거보다 도영이 누나들한테,KIA
송진우는 붕개 나이 때도 이닝 존나 많이 던졌네     ,KIA
최형우의 괌캠프   김선빈의 오키나와캠프   그냥 육아런치고 놀러가는거임,KIA
진짜 나대는 가족이 누군데,KIA
양현종 연도별 이닝 소화 기록,KIA
이제와서 하는 말인데 나도,KIA
박찬호 칭찬한번하고 가자,KIA
타 너네 짭 재능 쩌네   ,KIA
도영이 누나들 일반인이다 정신 차려라 에휴,KIA
붕개    이닝도 이젠 안던짐 ,KIA
근데  강은 기통엘 고정인거 같은데,KIA
김선빈이 박찬호  박정우  한준수랑 오키나와에서 훈련,KIA
야구 하는 애들  중학교  고등학교 때  훈련 많이 하냐,KIA
하 그냥 짭조 둘다   억이상 받을거라는게 말이안됨,KIA
이제와하는말인데 짭 계정 정지됐을때,KIA
리툴링하겠다   교통정리 시키겠다 이거자나,KIA
전라도 주민들이 전국에 쫙 퍼저 씨를 너무 뿌린 바람에   ,KIA
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,KIA
도영이 누나들이 고독방을 만들었냐 라방을 했냐 ,KIA
와 이거로 오만원 바로받았다뭐냐  ,KIA
야 이젠 도영이 누나들로   들이네,KIA
구단이 리툴링한다는거 이 선수 저격한거임 ,KIA
짭맘들 도영이 누나들 까는거 보니 이제 고소협박은 안하겟죠  ,KIA
변우혁 백업포지션 어디로 두는게 좋을까,KIA
김혜성 믈브 나가리  외처라 갸혜성,KIA
서건창때문에 리코와 몇차례 협상했는데 선수가 만족못한다          ,KIA
홍창기   나와서 사는팀은 그냥 설거지 퐁퐁 확정인데 사긴뭘사      ,KIA
개도영      대체 언제오냐 씨발,KIA
우리 내야망주풀에 짭을 거액주고 잡는게 말안되긴하네,KIA
도영이 개인 구설수 걱정은 안되는데,KIA
다른떡밥없냐,KIA
짭 좋아하는거 솔직히 꼴데뿐인데 꼴데 유격이 씹창이라,KIA
야구하는애들  중학교부터  다들 빡세게 운동하냐,KIA
내년 엘꼴라시코 하는데 우리도 칩 칰 붙여줘야 되는거 아니냐,KIA
겆  너네 서건창한테 계약 제의 했구나,KIA
야구하는애들이  의외로  말 잘하는 애들 많더라,KIA
타팀이 말하는 짭찬이 개웃긴점   데려오자는 평은 없음,KIA
롯데 자이언츠  예비    박찬호에게 큰 관심      ,KIA
야구선수들도    병원가서  건강검진 하냐  ,KIA
야구계   안타까운 사건사고 뭐가 있냐,KIA
썩은창 방출선수 주워서 기회줬더니,KIA
 우혁 유도영이 실현만 된다면 진짜 개맛있긴하네,KIA
윤석민은  기아 팀에    반감 가지고 있는것 같던데,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
타이거즈  불펜 추가 보강 진행중이다   ,KIA
다른팀 다 실링 있는 유망주 키워서 몇년후면 짭같은건 쨉도 안됨,KIA
너네 그거 아냐   년차 김주원 통산    가 박찬호보다 높다,KIA
난 내년에    승도전하는게 좋아보임,KIA
왜  야구선수가  그렇게 많은 돈을 받는지 모르겠음,KIA
현역타자 통산     순위    ,KIA
기아 루케테 만의  급선수가 박찬호임 국대는 거들떠도 안보지,KIA
김도영이 몸 좋은편은 아니지    ,KIA
엠팍에 짭맘이 어느정도 있음  ,KIA
찬호    억에 모셔간다,KIA
이팀 테스바꾸는거보면 데이터 야구중인데,KIA
박찬호는  년  억  옵션  억 이 베스트임 그이상 요구하면 타팀가라,KIA
박찬호갤은 이제 시작인 이유,KIA
차노 앞으로  년은 더 볼텐데 지금 많이 욕해두렴,KIA
야구선수들도  자기들   어디가나  다 알아보는거 알고있지  ,KIA
건창이형은 딱 토트넘 모우라 느낌이지,KIA
박찬호    억이면 걍 놔줘야지,KIA
강정호가 이 시대에 나이   로    나오면 얼마 받냐,KIA
나성범 손아섭 박건우가  급 씨발       ,KIA
짭찬이  급에 정상급인데 왜 국대는 안 불러줌 ,KIA
롯데의박찬호,KIA
엠팍 전싸갤 유저 아이디 꼬라지,KIA
짭조던버리고 제발 갸창기,KIA
 연습       갸갤 공지  여기는 루케테차노갤러리입니다,KIA
박찬호 다년계약 기사나오면,KIA
 급은 전쟁 에서  을 꾸준히 찍는애들이  급임,KIA
짭맘들은 꼭 엑박 빠돌이들 같음,KIA
이대수가  급 유격수였냐,KIA
오랄 원래 말    재밌게 하냐     ,KIA
갸창기살시 라인업,KIA
그래서 돡찬호임 콱찬호임,KIA
박찬호는  년    억부터 시작임,KIA
갸창기사면  번해결함,KIA
애초에 서건창이 필수 인가,KIA
단명하는생퀴들 유형은,KIA
야구선수중에  가장 외모가  뛰어난 선수는  ,KIA
개인적으로 리그에서 제일 고평가 되는게 홍창기라고 생각함,KIA
김혜성 대려올수 있음 ,KIA
눈야구들이 오래감 킹쟁이도,KIA
박찬호는 그래도 지명 순번 생각하면    잘써먹었지,KIA
하이볼좀 내려가서 나성범 부활할듯,KIA
박찬호가 냉정하게  급은 아니긴함,KIA
근데 원래 눈야구원툴은 빨리 에커오지않음 ,KIA
앞으로나올퐈중 갸창기가,KIA
요새는 왤케  급이란 표현을 남발하는지 모르겠네  ,KIA
서건창  년  억이 적절할듯,KIA
한준수 원래 잘생겼냐   ,KIA
콱찬호가 거의 정배라니까 이제,KIA
찬호 정도면 유격수 내에서  급은 맞지,KIA
뚀찬크루 너무 훈훈해   ,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
 급들은 장계박으니깐 갸창기사는게맞다,KIA
비시즌에도 저러는거보면 광기네,KIA
각동이 씹찬새끼 뽑아서 팀 나락보낸거 개웃김   ,KIA
기아가   급만확실히 잡는다는데 최형우 양현종말고  급 누구계약함  ,KIA
전싸갤 갸갤 말고 기아갤 다른거 없냐,KIA
큰때때는 우리가 지켜주자 갸갤러들아 ,KIA
고효준 데려오자,KIA
하 니들은 안지겹냐 갤만오면 박찬호박찬호짭찬짭찬,KIA
전성기로 들어가는 자칭 골글유격수의 셀링 포인트가 때때          ,KIA
짭찬 에고쎈넘인데 불쌍하다는 취급을 좋아하겠냐,KIA
기아 기조는 매번 똑같긴 함,KIA
싸갤이나 단톡이나 갸갤념 내리는건 마찬가지 아님 ,KIA
념글왜내림  짭 딴팀가면 은퇴당할까봐 그러는거임 ,KIA
전싸개들 엠팍에서 쳐맞는중이노    ,KIA
이렇게 보니까    영결급 레전드같음   ,KIA
박찬호 잡으면 안되는 이유,KIA
찬호    잡아야 하는 이유,KIA
와 전타갤 이새끼들 박찬호 틀드 념글까지 내리네,KIA
전싸갤은 망천이랑 붙어 쳐먹은거부터 걍 병신인증이지,KIA
나는 박찬호가 수비를 잘하는지도 모르겠음   ,KIA
틀팍 타팀 닉들은 아직도 니들 박찬호 왜 욕함 이러네,KIA
전싸갤도 단톡방 있는거지  ,KIA
아니 좀 씨 이 발 이 갤은 시즌 내내,KIA
노르웨이 성문화는 다른 개방적인 유럽국가들과도,KIA
    박찬호     롯데 빼빼로      개 트레이드 단행,KIA
코로나 후 최악의  소비쇼크  신용카드 이용금액       뚝 ,KIA
짭찬이 저렇게 좋은 선수인데 왜  개구단 팬들은 틀드 싫어하냐 ,KIA
박찬호 좋은선수는 맞지,KIA
김주찬 결혼식        ,KIA
개도영 하니랑 결혼하면 비자 연장 가능하지 않냐 ,KIA
정해영 엘지전에서 던진 내추럴 커터 이제 못던지냐 ,KIA
가족욕하지 말라더니 김도영 누나들 죽일듯이 까는,KIA
요즘 하도쳐맞으니까 루켓단 엠팍행동강령 새로만들어짐   ,KIA
스레드 인스타도 전싸갤 여론 정신병 취급 당하긴 함,KIA
엠팍에서도 짭빠들  많이 까이네,KIA
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,KIA
엠팍은 도대체 전싸갤한테 먹힌거냐 짭톡방함테 먹힌거냐,KIA
아오 시발 도영아,KIA
지금도 도영맘 이런 인간들은 꿀밤 씨게 쳐버리고 싶음,KIA
올시즌 김도영    을 박찬호가 찍는 세계관 궁금하긴하다,KIA
재미없다 도영맘이든 뭐든  도 재미없는 분탕,KIA
그냥 개추 받고 념글 가는 법,KIA
축리웹은 왜 불이 안 타고 있는 거냐,KIA
도영맘들 그만 나대라,KIA
전싸갤이나 짭맘은 꺼져라,KIA
저거 추천수 올라가는 거 보니까 전싸갤 자작극 같기도,KIA
근데 웃긴게 박찬호가 정상급 선수란게 어그로없이 팩트란거임,KIA
근데 내년에 짭 노릴만한 팀이 있음 ,KIA
도영이가 너나 그만 나대래  ,KIA
 김수  군대기합 가스라이팅 아이유파 건달들 ,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
콱  임기영도 솔직히,KIA
어떻게 개인비밀 팬클럽 이름이 루케테찬호              ,KIA
이제 김도영 누나까지 까는거냐 ,KIA
    선정 올해 이미지 탑  에 뽑힌     ,KIA
이정후 아버지랑 아는형님 나옴,KIA
박찬호는  년   억,KIA
아 근데 엠팍 많이 바뀌긴 했네,KIA
    년 시즌 부터 가을야구 못하는거야,KIA
찬호 예능 나왔음,KIA
좆찬호 내년에   라고 개좆같이 퍼올리고 존나 뒤지면서 도루개수만 채울듯,KIA
서건창이는  년    억,KIA
이럴때 분탕새끼들은 다 어디간거냐 ,KIA
리핏하면 뽕겁나차오를텐데,KIA
찬호 예능좀 불러주라   ,KIA
내년 기아왕조 전력 클라쓰   ,KIA
단톡방파서 음침하게 지랄하기    공개적으로 지랄하기,KIA
루켓단이 음흉한새끼들인게 짭빠인거 티는 절대 안냄      ,KIA
겆 아니 근데 삭감창 뭐 팀이랑 말맞춘거 아니었음 ,KIA
   도 내란 공범이다   ,KIA
심재학은 일 왜캐잘하냐,KIA
본인 전타갤러인데 여기서 글쓰는이유,KIA
엠팍하는 노인들은 게이트볼이나 치러가라 제발,KIA
역대 대통령 정권별로 보는 한화이글스 팀성적    ,KIA
전타갤은 음침하게 단톡방은 안팠음  ,KIA
여기 전타갤 식민지된지 오래아님        ,KIA
이거나봐라 굴비 잘쳐먹는새끼랑 치킨마요 킬러나온다,KIA
이글스 파크 새구장 근황,KIA
쥐 육성에 자신있으니 리툴링 애기도할수있고 부럽네,KIA
임기영 놓치면  등급이라 오히려 좋아 했는데,KIA
와 한준수 올해 이정도로 잘 했다고 ,KIA
박찬호  년   억정도면 혜자 아님  ,KIA
찬호    꼭 잡아야하는 이유,KIA
소사 근황,KIA
이거보고 왜 감코진 고참선수가 짭 이뻐해달라고,KIA
루켓단 좀 불쌍하다 엠팍에서 개쳐맞는중,KIA
갸갤 병신된이유  짭찬 죽일듯이까던 전타갤년들이 점령함,KIA
도영맘들도 씹스럽긴한데 이새끼들은    당당함,KIA
찬호 콱 가면 눈치 안보고 유격 할 수 있음,KIA
박찬호입니다,KIA
갸갤 왜갑자기   됐나 했더만,KIA
내생각엔 짭은 돈 더준다고 해도 유격보장해준다고 한곳으로 갈것같음,KIA
타팀가면 강제 은퇴 당할까봐 그러는거임 ,KIA
그니까 야구 못하고 입 좆같이 털고,KIA
구자욱 이정후 전참시때도 까였냐 ,KIA
개도영   새끼 그만 나대고 야구나 해라,KIA
생각해보니 옛날일이긴 해도,KIA
롯데 두산     화이팅  ,KIA
근데 니들은 왜 중국 안가고 일본감 ,KIA
아니 박찬호 싫어한다고 기아팬 운운하는게 너무 웃김,KIA
찬호야 진짜 너가 내년에 타팀가면 우리 다 너 찐팬될께,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
기영이 팀에 해준게 있어서   억 정도 주지,KIA
쟤가 하는 모든 행동에 니가 뭔데  라는 생각이 든다,KIA
지까짓게 뭐라고 멀티 뛰면 뒤지는것마냥 구는건지,KIA
진지하게 제안한다,KIA
짭찬 사랑받는 방법,KIA
내가 싫어하는 크보팀들 기아          롯데 ,KIA
칩 박찬호는 어느팀 가고 싶다노 ,KIA
이새낀 하는짓이 도찬맘이랑 똑같노,KIA
황대인이 국밥 은퇴후 지타 아닐까  ,KIA
임기영,KIA
곽도규 내년 연봉 얼마냐 ,KIA
갤 정상화는 언제 될까,KIA
건창이햄 신혼여행 갔대,KIA
우리나라는 무조건 내각책임제가 맞음 이건 약점이 없는제도임,KIA
진짜 이 날 찬호 타격감 돌았네,KIA
요즘 맘에 안드는글 존나 많네,KIA
짭찬은 걍 롤판         그자체임,KIA
다행인건 엠팍도 요즘 펨코사건이후로 정상화되가고 있다,KIA
내 키가       친구가       면 그게 그거지  ,KIA
아버님 그러게 대학보내시지,KIA
박찬호 흥참동으로가면 안됨 씨발 나도 분탕치러갈건데,KIA
꼴 느그갤은 여전하구나  ,KIA
나의 도파민을 위해서 이왕이면 꼴찬호 가자,KIA
콱 가서 이종범한테 도루 몇개 해봤냐고 물어보자,KIA
단일시즌  루수      탑  ,KIA
관중이 없어서 못했다   비와서 땅이 미끄러워서 에러했다,KIA
찬호는 흥참동 가야함,KIA
우리 내년 개막까지 념글 주제는 짭찬임 ,KIA
서건창    년에  억 어떰 ,KIA
찬호 타팀가면 광주일보 이제 누구위주로 찍냐,KIA
아 관중없는팀 안되면 콱찬호는   ,KIA
짭맘들 곽도규 나혼산 나간 거 배 아파서 노잼이라고 까네,KIA
팀에 젊은선수 많아져서 좋긴 한데,KIA
꼴데 셀캡 여유있냐  꼴찬호 가능 ,KIA
짭찬 바막 디아도라꺼임,KIA
어른들은 젊은이가 못살기 바라는거임   ,KIA
짭한테 개인적인 악감정은 없는데,KIA
꼴찬호    범찬호    콱찬호,KIA
전참시에 나갈급인가    ,KIA
니네가생각해도 나혼산 곽도규   씹노잼이지 ,KIA
자꾸 꼴찬호 꼴찬호 하는 거 보기 좀 그렇다 자중해라   ,KIA
찬호는 이때가 폼이 제일 빨딱 섯었네,KIA
조상우 데려옴  등급,KIA
니들 그냥 남 안되길 바라는 어그로한테 휘둘리는거 아니냐,KIA
만약 짭 잔류하면 얼마로 만족함 ,KIA
내후년부터 리툴링하면 야무지긴 하네,KIA
짭 꼴에 가는게 모두에게 윈윈이라고 느끼는 이유,KIA
기아팬들 너무하네 찬호한테,KIA
찬호가 타팀가면 그팀갤에 주 일이상 갓맙다갈거같은데,KIA
 번이 영결이 아니었으면  번 노리는 애들 존나 많았을텐데,KIA
    년 가장 기억에 남는 인터넷 이슈는 ,KIA
제발 돈 많이받고 니 팬들 싹다 데리고 가주라,KIA
박찬호땜에 빡치네,KIA
  번은 부상 관련 번호인데 윤도현한테 그걸 추천 ,KIA
진짜 이유들이 다 정신병같은데 이거 진짜 기아팬들은 아니지 ,KIA
그냥 계약 올해 같이만 하면 됨,KIA
박찬호 타팀이적후 갓맙다 와도 기분 좋을거같지 않냐,KIA
갸티비에서 골빈이가 짭 얘기나오자마자 욕많지 물어보는거봐라,KIA
자기가 달고싶은 번호 다는거지 선배행새 좀 하지마 야구도 좆도 못하는게,KIA
걍 무조건 걸러야하는게 우리가 아는건 빙산의 일각임,KIA
  번 추천했한게 나쁘다는 이유로 까는거 진심이냐 ,KIA
이예랑도 짭  등급 되면 좋아하지 ,KIA
근데 찬호나 리코는  등급 되는 걸 좋아하지 않나,KIA
박경태도   번은 기아에서 저주받은 번호라고 했었음,KIA
짭 언행이 별로인건 맞지만 니들이 이러는건 더 오바임 ,KIA
저만큼 언행으로 미움받은 선수가 있었냐 ,KIA
김도영이든 윤도현이든 짭 좀 묻히지마라   ,KIA
구단도 짭 안잡겠네 내년까지 보고 리툴링생각한다하니,KIA
남매 카톡 어떰  왼쪽 남동생 오른쪽 누나,KIA
근데   인에서   인됐으니까 안좋은거 아님 ,KIA
윤도현 등번호 짭이 추천한거 맞음,KIA
우리팀 골글 유격수가  등급이 됐는데 기분이 좋은게 무슨이유냐 ,KIA
박찬호가  등급되면서 루케테들은,KIA
윤도현   번도 짭이 추천해준거 아니냐 ,KIA
기아팬들이 김주형조차 그새끼만큼 혐오하진 않았음     ,KIA
황대인 코인 손절한 이유,KIA
아니  등급이 됐는데 왜 축제분위기가 아닌거임         ,KIA
